"Uniprot_ID","protein_names","gene_names","main_gene","pVal","BH_pVal","fold_change","log_fold_change"
"D3YWT0","Signal peptidase complex catalytic subunit SEC11;Signal peptidase complex catalytic subunit SEC11A","Sec11a","Sec11a",0.00385467827313258,0.0212137154627258,0.904560207803816,-0.144711562622206
"P11930","Nucleoside diphosphate-linked moiety X motif 19, mitochondrial","Nudt19","Nudt19",0.00385140475679683,0.0212137154627258,0.813826526595043,-0.297206789207352
"Q60597","2-oxoglutarate dehydrogenase, mitochondrial","Ogdh","Ogdh",0.00384977191164409,0.0212137154627258,1.23717150444778,0.307045509583047
"Q9R0P4","Small acidic protein","Smap;1110004F10Rik","Smap",0.00385845938558449,0.0212141065065116,0.747652576714286,-0.419560068477042
"Q3UWG5","Tetraspanin;CD81 antigen","Cd81","Cd81",0.00386324481110878,0.0212200132852258,0.636659021217971,-0.651407187251462
"Q8BYW9","EGF domain-specific O-linked N-acetylglucosamine transferase","Eogt","Eogt",0.0038685841484452,0.0212289483309114,0.854125585779274,-0.227479883753158
"Q8CFV9","Riboflavin kinase","Rfk","Rfk",0.0038873751241143,0.0212708238848666,0.827985247012235,-0.272323032781005
"Q9ERY9","Probable ergosterol biosynthetic protein 28","ORF11;0610007P14Rik","ORF11",0.00388414818043279,0.0212708238848666,1.38195241630019,0.466707941377698
"Q9Z2F2","2-5-oligoadenylate synthase-like protein 2","Oasl2","Oasl2",0.00388492043469167,0.0212708238848666,2.18320507579401,1.12644765389029
"D3YZP9","Coiled-coil domain-containing protein 6","Ccdc6","Ccdc6",0.00391183124683807,0.0213718605220328,1.26028441970529,0.333749356418324
"Q6A0D1","ER membrane protein complex subunit 2","Emc2","Emc2",0.00391331548908155,0.0213718605220328,1.21726666064737,0.283645246812711
"G3UXK5","Protein bicaudal D homolog 1","Bicd1","Bicd1",0.003934440633421,0.0214559697269589,0.604541757168016,-0.726086101519481
"D3YXG0-2","","Hmcn1","Hmcn1",0.00393622109891218,0.0214559697269589,0.298135846644473,-1.74595824533137
"P63328-2","Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform;Serine/threonine-protein phosphatase","Ppp3ca","Ppp3ca",0.00394497205070775,0.0214627499390551,0.878818812155421,-0.186362342203041
"Q8BG95","Protein phosphatase 1 regulatory subunit 12B;Protein phosphatase 1 regulatory subunit","Ppp1r12b","Ppp1r12b",0.0039442052234841,0.0214627499390551,0.72791603040486,-0.458156058619289
"Q3TJ39","Ras-related protein Rab-5C","Rab5c","Rab5c",0.00395465953779694,0.021495003077113,1.13963513192767,0.188572001920575
"A0A0R4J2B6","Retinoblastoma-binding protein 5","Rbbp5","Rbbp5",0.00397361875409323,0.0215177359207904,0.866594057823755,-0.206571750704988
"Q8C6E3","Catalase","Cat","Cat",0.00397498467990771,0.0215177359207904,1.11647906949497,0.158956205375483
"Q3U6C0","","Parp10","Parp10",0.00396793655823357,0.0215177359207904,1.21918698315793,0.285919404865005
"Q6PGC1","ATP-dependent RNA helicase Dhx29","Dhx29","Dhx29",0.00397573683412054,0.0215177359207904,1.30825725692088,0.387646261623926
"Q91YH5","Atlastin-3","Atl3","Atl3",0.00397765772442733,0.0215177359207904,0.809951499609035,-0.304092573764724
"Q8K357","Endothelial protein C receptor","Procr","Procr",0.00398493622087402,0.0215367346984477,0.720640816346816,-0.472647728060906
"Q9CSH3","Exosome complex exonuclease RRP44","Dis3","Dis3",0.00399398992528502,0.0215652827127288,1.5620791588852,0.643467564387351
"Q3UJ34","Argininosuccinate synthase","Ass1;Gm5424","Ass1",0.00401389591460109,0.0215799490730958,0.790859143251441,-0.338507329934305
"Q3THL5","Protein pelota homolog","Pelo","Pelo",0.00401557639275514,0.0215799490730958,1.13323253677773,0.180443929326005
"Q3UKC8","Guanine nucleotide-binding protein subunit gamma;Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5","Gng5","Gng5",0.00401407592401639,0.0215799490730958,3.99980793119432,1.99993072415841
"Q3UUU4","Septin-6","Sept6","Sept6",0.00400712007587938,0.0215799490730958,0.79063583195892,-0.338914754683023
"Q4FJL2","Reticulon;Reticulon-1","Rtn1","Rtn1",0.00401543658568535,0.0215799490730958,0.595666500464977,-0.747423268879615
"V5QQD1","Sestrin-3","Sesn3","Sesn3",0.0040697278827167,0.0218299287367487,1.2453057337708,0.316499980402512
"Q2M4H5","Cullin-5","Cul5","Cul5",0.00406746692066405,0.0218299287367487,0.87873953970276,-0.18649248408344
"Q8C073","SH3 domain-binding glutamic acid-rich-like protein;SH3 domain-binding glutamic acid-rich-like protein 2","Sh3bgrl2","Sh3bgrl2",0.00407815369216029,0.0218341599361166,1.30563962859045,0.384756751563644
"Q543B6","Hematopoietic progenitor cell antigen CD34","Cd34","Cd34",0.00407436730637431,0.0218341599361166,1.91726099376683,0.939046742213897
"Q0VEE0","5-nucleotidase","Nt5e","Nt5e",0.00408901353229453,0.0218513825959441,1.63360952508254,0.708063183270863
"Q8CG19","Latent-transforming growth factor beta-binding protein 1","Ltbp1","Ltbp1",0.00408562144888032,0.0218513825959441,1.37479337184066,0.459214801312474
"A2AW86","Lymphocyte antigen 75","Ly75","Ly75",0.00410939096747681,0.0219021781602911,1.60867472321122,0.685872640137795
"Q91YN2","Interferon-induced, double-stranded RNA-activated protein kinase","Eif2ak2","Eif2ak2",0.00411000999755025,0.0219021781602911,1.44067220568114,0.526742118278683
"Q8JZN5","Acyl-CoA dehydrogenase family member 9, mitochondrial","Acad9","Acad9",0.0041027804257981,0.0219021781602911,0.884613853916232,-0.17688025846163
"Q8R0Y6","Cytosolic 10-formyltetrahydrofolate dehydrogenase;10-formyltetrahydrofolate dehydrogenase","Aldh1l1","Aldh1l1",0.00412189420417288,0.0219450568523841,0.52592998769346,-0.927057335541235
"Q9JJY3","Sphingomyelin phosphodiesterase 3","Smpd3","Smpd3",0.00414348113568234,0.0220394652407736,0.561746459020372,-0.832008969509504
"Q52KF7","Disks large homolog 3","Dlg3","Dlg3",0.00415711621777512,0.0220914410160206,0.648957479438634,-0.623804140873506
"Q6ZPJ3","E2/E3 hybrid ubiquitin-protein ligase UBE2O","Ube2o","Ube2o",0.0041636813705632,0.0221057846581991,1.22659086640039,0.294654113348765
"P11276","Fibronectin;Anastellin","Fn1","Fn1",0.00419191716109799,0.0221323936538858,1.41571768082691,0.501533595166862
"P56380","Bis(5-nucleosyl)-tetraphosphatase [asymmetrical]","Nudt2","Nudt2",0.00418623892176794,0.0221323936538858,0.763606894033212,-0.389097967076589
"Q3UVJ7","Peroxisomal 2,4-dienoyl-CoA reductase","Decr2","Decr2",0.00417595532534371,0.0221323936538858,1.22734358582461,0.295539177425013
"Q542Y0","NAD(P)H dehydrogenase [quinone] 1","Nqo1","Nqo1",0.00417875626638813,0.0221323936538858,0.613165235252565,-0.705652192330523
"Q8R0J7","Vacuolar protein sorting-associated protein 37B","Vps37b","Vps37b",0.00418657337701486,0.0221323936538858,1.23673258181081,0.30653358066724
"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4","Bloc1s4","Bloc1s4",0.00418906886804866,0.0221323936538858,1.17630627165037,0.234263739650182
"Q6PFY1","F-BAR and double SH3 domains protein 1","Fchsd1","Fchsd1",0.00420187222724876,0.022164488372148,1.3557623480767,0.439104310259366
"D3Z7P3-2","Glutaminase kidney isoform, mitochondrial","Gls","Gls",0.00420637535649728,0.022167791970923,1.31101305257426,0.39068204924419
"A0A0F6AIX5","UPF0554 protein C2orf43 homolog","",NA,0.00423083282982206,0.0222556597248597,1.36233728026278,0.446083922383406
"E9PX59","Sterile alpha motif domain-containing protein 9-like","Samd9l","Samd9l",0.00422777889123139,0.0222556597248597,1.46230926459594,0.548248459932427
"A6H630","Protein-glutamate O-methyltransferase","Armt1","Armt1",0.00425912992369044,0.0222849788186426,0.917593368331602,-0.124073130200673
"B2RTE5","Coiled-coil domain-containing protein 102A","Ccdc102a","Ccdc102a",0.00427389712430854,0.0222849788186426,1.46018503663403,0.54615120096787
"Q3TPU5","ER membrane protein complex subunit 8","Emc8","Emc8",0.00426635900152074,0.0222849788186426,1.11823535149579,0.161223859650093
"P48962","ADP/ATP translocase 1","Slc25a4","Slc25a4",0.00425014610124928,0.0222849788186426,1.10285635315353,0.141244892389995
"Q3UYK2","Presenilin;Presenilin-1;Presenilin-1 NTF subunit;Presenilin-1 CTF subunit;Presenilin-1 CTF12","Psen1","Psen1",0.00427537981183122,0.0222849788186426,1.28025426280216,0.356430362768355
"Q60960","Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed","Kpna1","Kpna1",0.00425875582743686,0.0222849788186426,1.07242124080243,0.100871699308961
"Q6PAR5-2","GTPase-activating protein and VPS9 domain-containing protein 1","Gapvd1","Gapvd1",0.00424701124470344,0.0222849788186426,1.14766132047797,0.19869695964829
"Q8BTY8","Sec1 family domain-containing protein 2","Scfd2","Scfd2",0.00425600354040201,0.0222849788186426,1.08965003164044,0.123864851801859
"Q8VDP4","Cell cycle and apoptosis regulator protein 2","Ccar2","Ccar2",0.00426800730326864,0.0222849788186426,0.892627036992401,-0.163870589502929
"Q99L13","3-hydroxyisobutyrate dehydrogenase, mitochondrial;3-hydroxyisobutyrate dehydrogenase","Hibadh","Hibadh",0.00427458778019152,0.0222849788186426,0.77826546015455,-0.361665763935903
"A8C1T7","Cysteine-rich with EGF-like domain protein 1","Creld1","Creld1",0.00429497272484731,0.0223463640042556,0.707904305591949,-0.498373744718688
"Q61823","Programmed cell death protein 4","Pdcd4","Pdcd4",0.00429169976616309,0.0223463640042556,0.642799451414026,-0.637559397116735
"Q9CR09","Ubiquitin-fold modifier-conjugating enzyme 1","Ufc1","Ufc1",0.0043340036100978,0.0225289387659447,0.826786474420262,-0.274413307292874
"F8VPR2","Formin-like protein 2","Fmnl2","Fmnl2",0.00434125566697717,0.0225461397854454,1.28551721985537,0.362348935596349
"O70274","Protein tyrosine phosphatase type IVA 2","Ptp4a2","Ptp4a2",0.00437717131572434,0.0226914465850515,0.779994046254315,-0.358464983056266
"Q3UM44","Vesicle-associated membrane protein 5","Vamp5","Vamp5",0.00437387707628298,0.0226914465850515,0.756896831680753,-0.401831426863794
"P52480","Pyruvate kinase PKM","Pkm","Pkm",0.0043897999092297,0.0227363006168256,1.28183255409343,0.358207814876528
"Q9WTI7","Unconventional myosin-Ic","Myo1c","Myo1c",0.00439658567586865,0.0227508388186579,0.716349452615864,-0.48126455409228
"O88632-2","Semaphorin-3F","Sema3f","Sema3f",0.00440782674623221,0.0227883845704844,0.69761151643156,-0.519504238027168
"Q8CI75","DIS3-like exonuclease 2","Dis3l2","Dis3l2",0.00441372645893219,0.0227982727119912,0.874988471827378,-0.192664085653293
"Q3TNK3","Glutathione peroxidase;Glutathione peroxidase 7","Gpx7","Gpx7",0.00442911343925868,0.0228571034708313,1.59018251020225,0.66919235761835
"Q14AQ1","26S protease regulatory subunit 10B","Psmc6","Psmc6",0.00443532404138248,0.0228685147598062,1.37496675135981,0.4593967326531
"H7BX26","Centrosomal protein of 170 kDa","Cep170","Cep170",0.00446136942508362,0.02295009844413,1.35327916159959,0.436459476795811
"Q3U2K1","Protein arginine N-methyltransferase 3","Prmt3","Prmt3",0.00446318808497247,0.02295009844413,0.883572348801462,-0.178579824305546
"Q3U417","Liprin-beta-1","Ppfibp1","Ppfibp1",0.00446309898469708,0.02295009844413,0.824047141999298,-0.279201221576965
"Q0PD48","Ras-related protein Rab-9A","Rab9;Rab9a","Rab9",0.00448299185161719,0.0229761283063427,1.28785819252059,0.364973745463069
"G3UZ44","Paired mesoderm homeobox protein 1","Prrx1","Prrx1",0.00447313833722927,0.0229761283063427,1.46632660286371,0.552206478541821
"K7QD41","Protein-tyrosine kinase 2-beta","Ptk2b","Ptk2b",0.00447895216412293,0.0229761283063427,0.55149263414393,-0.858586477892084
"Q9R001","A disintegrin and metalloproteinase with thrombospondin motifs 5","Adamts5","Adamts5",0.00448432304824737,0.0229761283063427,1.4538761845448,0.539904411245703
"Q3TNY7","Gremlin;Gremlin-1","Grem1","Grem1",0.00450407483856948,0.0230566695854434,1.81757100783542,0.862011727639185
"E9QNE9","Mitogen-activated protein kinase kinase kinase kinase;Mitogen-activated protein kinase kinase kinase kinase 3","Map4k3","Map4k3",0.00451862878496429,0.0231104824619193,0.749123220128388,-0.416725053844033
"Q99NF7","","Ppm1b","Ppm1b",0.00452686961249378,0.0231319396284535,0.868050154197146,-0.204149693783121
"Q8C4U3","Secreted frizzled-related protein 1","Sfrp1","Sfrp1",0.0045368907573726,0.0231624476345147,1.47488138671227,0.560598934350517
"B2RVQ7","Zinc finger protein 706","Zfp706;Znf706","Zfp706",0.00456388250273846,0.0232466683921284,0.77043389455526,-0.376256920222182
"Q61554","Fibrillin-1","Fbn1","Fbn1",0.00456558387624348,0.0232466683921284,1.68837114909166,0.755632081827088
"Q8CAY6","Acetyl-CoA acetyltransferase, cytosolic","Acat2","Acat2",0.00456216972397934,0.0232466683921284,0.906124067676418,-0.14221949542485
"P21550","Beta-enolase","Eno3","Eno3",0.00457475913052785,0.0232726625519202,1.32793361735719,0.409183028986583
"G5E852","Tyrosine-protein kinase;Tyrosine-protein kinase JAK2","Jak2","Jak2",0.00459057283873218,0.0233323515483294,0.706243218937984,-0.501762984580506
"Q9Z0H8-2","CAP-Gly domain-containing linker protein 2","Clip2","Clip2",0.00459531175546744,0.0233356950424181,1.54324857657727,0.625970460684826
"N0E4C0","Casein kinase II subunit beta","Csnk2b;Csnk2b-Ly6g5b","Csnk2b",0.00460237397796795,0.0233508202360432,1.20658345961272,0.27092771050187
"Q545R3","Protein NDRG1","Ndrg1","Ndrg1",0.00460965412013978,0.0233670232792192,0.547878343903007,-0.868072515812198
"O88428","Bifunctional 3-phosphoadenosine 5-phosphosulfate synthase 2;Sulfate adenylyltransferase;Adenylyl-sulfate kinase","Papss2","Papss2",0.00463590563356118,0.0234792811449981,0.873346201440561,-0.195374431762576
"Q8BHN5","RNA-binding protein 45","Rbm45","Rbm45",0.00465146961560941,0.0235372595239422,0.76538891804982,-0.385735082292648
"O08529","Calpain-2 catalytic subunit","Capn2","Capn2",0.00465581920429055,0.0235384387357501,0.827195923887439,-0.273699018279324
"P35235","Tyrosine-protein phosphatase non-receptor type 11","Ptpn11","Ptpn11",0.00466489753332803,0.02356350185121,1.06866769995993,0.095813319711747
"A0A0N4SV80","Zinc finger protein 638","Znf638;Zfml","Znf638",0.00468378860148928,0.0236260510263898,0.796119512978908,-0.328943071355256
"P37040","NADPH--cytochrome P450 reductase","Por","Por",0.0046896760956545,0.0236260510263898,1.28483653310797,0.361584820215969
"Q9D3U0","Putative tRNA pseudouridine synthase Pus10","Pus10","Pus10",0.00468764546102754,0.0236260510263898,0.771051944193337,-0.375100040057288
"Q9DCJ9","N-acetylneuraminate lyase","Npl","Npl",0.00469948064575013,0.0236546041658444,0.173056145554889,-2.53068791961265
"Q7TT37","Elongator complex protein 1","Ikbkap","Ikbkap",0.00473854584616598,0.0238302595852041,0.765782434383903,-0.38499352704439
"D3YXK2","Scaffold attachment factor B1","Safb","Safb",0.00479676027685147,0.024011962535851,0.876761254630526,-0.189744049996178
"Q99M47","Caspase-6;Caspase-6 subunit p18;Caspase-6 subunit p11","Casp6","Casp6",0.00482525412856583,0.024011962535851,1.16900057260519,0.2252756365372
"O35233","","Aff1","Aff1",0.00482401841975482,0.024011962535851,3.09237948028125,1.62871736995065
"P25446","Tumor necrosis factor receptor superfamily member 6","Fas","Fas",0.00483441412435161,0.024011962535851,0.563983663363103,-0.826274721494472
"Q05BC3-2","Echinoderm microtubule-associated protein-like 1","Eml1","Eml1",0.00478526388274472,0.024011962535851,1.49093569411968,0.576218033761309
"Q14AR0","SRA stem-loop-interacting RNA-binding protein, mitochondrial","Slirp","Slirp",0.00482901963298973,0.024011962535851,1.3594073169598,0.442977793201156
"Q32MD7","Regulator of G-protein signaling 10","Rgs10","Rgs10",0.00481219430024645,0.024011962535851,0.583247263604263,-0.777820461291382
"Q3TDA7","Protein kinase C and casein kinase substrate in neurons protein 2","Pacsin2","Pacsin2",0.00482505295754257,0.024011962535851,0.785865752634086,-0.347645213129773
"Q6PDC2","Transmembrane emp24 domain-containing protein 9","Tmed9","Tmed9",0.00482349710257238,0.024011962535851,1.27249162232508,0.347656158092844
"Q3TST4","G protein-coupled receptor kinase 5","Grk5","Grk5",0.00482282356020869,0.024011962535851,0.683099978206376,-0.549831348719417
"Q3U011","Glycolipid transfer protein","Gltp","Gltp",0.00483766716357123,0.024011962535851,0.771845190162599,-0.373616581307629
"Q8C0Z1","Protein ITFG3","Itfg3","Itfg3",0.00481414704360126,0.024011962535851,1.12498212135479,0.16990207376432
"Q9CZH7","Matrix-remodeling-associated protein 7","Mxra7","Mxra7",0.00483379345688644,0.024011962535851,1.41555931324382,0.501372200766052
"Q9DCC5","Chromobox protein homolog 3","Cbx3","Cbx3",0.00479716506980392,0.024011962535851,0.718175597553312,-0.477591461499001
"Q9R0A0","Peroxisomal membrane protein PEX14","Pex14","Pex14",0.0048238721190766,0.024011962535851,1.11538975705569,0.157547927469342
"Q3TUE1","","Fubp1","Fubp1",0.00486407798374775,0.0241221144068253,0.740787371324674,-0.432868590623126
"Q4FK11","Non-POU domain-containing octamer-binding protein","Nono","Nono",0.0048931301863288,0.0242241717795914,0.814408982788045,-0.296174620713078
"Q9QZD8","Mitochondrial dicarboxylate carrier","Slc25a10","Slc25a10",0.00489088004849003,0.0242241717795914,0.829175809774641,-0.27025006675073
"D3YZZ5","","Tmed7","Tmed7",0.00490954272241318,0.0242843990369884,1.3305331092243,0.412004411088723
"A2ALA4","Mediator of RNA polymerase II transcription subunit 22","Med22","Med22",0.00491479819528174,0.0242893829564572,1.15913954027162,0.213054252228792
"E9QQ10","A-kinase anchor protein 9","Akap9","Akap9",0.00492927711180943,0.0242897055778725,0.91853373729623,-0.122595383092282
"F8WHM5","Golgi apparatus protein 1","Glg1","Glg1",0.00492413911727344,0.0242897055778725,1.27858008715053,0.354542530322395
"P62717","60S ribosomal protein L18a","Rpl18a","Rpl18a",0.00494035109952182,0.0242897055778725,1.36444559347335,0.448314869078096
"Q6ZWN5","40S ribosomal protein S9","Rps9","Rps9",0.00493750861574911,0.0242897055778725,1.2178217310493,0.284302962017468
"Q8R100","Protein FAM26E","Fam26e","Fam26e",0.0049342860667355,0.0242897055778725,2.13107231778325,1.09157955170203
"Q91YP0","L-2-hydroxyglutarate dehydrogenase, mitochondrial","L2hgdh","L2hgdh",0.00492242729173006,0.0242897055778725,1.16719003867672,0.223039475814446
"P97333","Neuropilin-1","Nrp1","Nrp1",0.0049500278213317,0.0242955013582615,1.57667196108995,0.65688252738393
"Q8BMA6","Signal recognition particle subunit SRP68","Srp68","Srp68",0.00494689173578273,0.0242955013582615,1.0928636278495,0.128113386645706
"Q9D927","","1810009N02Rik","1810009N02Rik",0.00495641246343397,0.0243059746705964,0.600300663581593,-0.736242832144367
"A2RRK3","STE20-like serine/threonine-protein kinase","Slk","Slk",0.0049675585675831,0.0243189211382193,0.692375654340894,-0.530373098055665
"Q3TMV8","DCN1-like protein;DCN1-like protein 1","Dcun1d1","Dcun1d1",0.00496544693810037,0.0243189211382193,0.861082827699465,-0.215776077516166
